,g_number_of_nodes,g_number_of_arcs,g_min_cost,g_max_cost,g_sum_cost,g_mean_cost,g_std_cost,g_min_cap,g_max_cap,g_sum_cap,g_mean_cap,g_std_cap,g_shortest_path,g_supply,g_number_of_supply_nodes,g_arcs_source_sink,mst_sum_cost,mst_mean_cost,mst_std_cost,mst_sum_cap,mst_mean_cap,mst_std_cap,Network Simplex,CS2,SSP,CAS,CC Simple,CC Minimum Mean Cycle,CC Cancel and Tighten,Minimum
32197987,102,200,1,10,1137,0.5685,0.2825911357420824,193,9989,1092290,0.5467464210631695,0.2854376422538386,50,1000.0,1,11,345,0.4269801980198019,0.2184747750442917,561778,0.5568283527722079,0.2855253081361772,30,105,24,30,759,1120,527,SSP
32198136,252,545,29,9985,2747092,0.5048107941729107,0.2792942540720712,2,1000,266686,0.4893321100917431,0.286754880102362,13252,158.0,1,6,672107,0.3596665052349366,0.2064617490079336,122922,0.4926851948343447,0.2874264874146277,41,203,24,53,549,1398,687,SSP
32202327,502,1040,1,2,1572,0.7557692307692307,0.2499334230876922,2,1000,522958,0.5028442307692308,0.2844314111680067,13,2236.0,1,11,550,0.5489021956087824,0.1485249913954941,250102,0.4997052941164718,0.2827038154203113,104,619,706,1190,22262,34362,3281,Network Simplex
32207374,27,50,1,10,279,0.558,0.3046900063999474,34,992,27003,0.5444153225806451,0.3006589495282846,13,500.0,1,6,84,0.4038461538461538,0.2384537839930239,15174,0.5883219602977667,0.271171239645161,14,46,12,44,275,433,267,SSP
32208097,5002,10050,1,2,15059,0.7492039800995025,0.2499987327014239,2,10000,50576802,0.5032517611940298,0.2887948848952735,64,7071.0,1,51,5482,0.5480903819236153,0.1474194903269186,24987388,0.4996478304339132,0.2895825093921297,2727,12020,10633,13506,3690190,9207503,202429,Network Simplex
32209417,102,215,1,10,1278,0.5944186046511628,0.2995601607130446,49,9939,1192652,0.558126431698477,0.2873566925475862,23,10000.0,1,6,343,0.4245049504950495,0.2253155157965401,542315,0.5402410147443962,0.2873971622417615,26,135,49,70,637,1325,482,Network Simplex
32210668,10002,20000,1,1000,9993127,0.4996563499999999,0.2877037173111906,2,10000,100589557,0.502947785,0.2886102645040432,34141,10000.0,1,101,2680217,0.2887876083081347,0.1831969840152524,50110028,0.5010501749825017,0.2896686822728174,13295,47283,74051,55348,15177385,28813767,1178611,Network Simplex
32211463,202,410,4,997,200690,0.4909606869388654,0.2852608459512561,14,10000,2020473,0.4927982926829268,0.2961489308455924,2909,1414.0,1,11,52752,0.3232115285640761,0.2137649149435883,1029023,0.5119517412935324,0.2995534200308716,77,314,39,86,1714,3861,1018,SSP
32212176,52,95,27,996,43491,0.4596385542168675,0.2964354523578881,113,9940,487371,0.5161188181721911,0.2993057889871857,3406,707.0,1,11,12167,0.3823215183509301,0.2262205180250942,259110,0.5249083826112324,0.2842856439187848,19,114,14,26,250,294,300,SSP
32218954,102,215,1,10,1238,0.5758139534883722,0.2837803978852394,1,100,11158,0.5189767441860466,0.280845690343912,20,100.0,1,6,342,0.4232673267326732,0.2168421377288875,4883,0.4933319862598505,0.2766861429811314,28,226,126,131,831,1902,931,Network Simplex
32225133,102,215,10,9980,1116831,0.5204972736170014,0.2876700262322444,19,9990,1115834,0.5195120702097447,0.28630942223114,19817,100.0,1,6,277730,0.3764789129515361,0.2280462344536923,538117,0.5360051397493875,0.2805034522635323,21,111,15,18,113,353,418,SSP
32233658,27,50,1,2,79,0.79,0.2467792535850613,33,894,24234,0.5421476510067114,0.2579670994687306,9,50.0,1,6,32,0.6153846153846154,0.2106625221173715,11576,0.49802099466529,0.3029884939153396,9,44,30,11,43,112,76,Network Simplex
32233896,502,1095,1,999,549550,0.5023745206393608,0.2902333581548214,21,9998,5578168,0.5095236398877949,0.2838243743462765,1319,223.0,1,6,127439,0.2940685103780877,0.19824967828736,2603670,0.5222011764252844,0.277674000415785,54,741,69,73,469,2035,1574,Network Simplex
32233954,1002,2030,1,1000,994546,0.4899241379310344,0.2894143911616161,1,9983,10036008,0.4952265156184233,0.2893108535025601,5883,316.0,1,21,254889,0.3239622972447399,0.2140826343589284,4926703,0.4931150404549863,0.2906248777870582,410,1207,79,164,42224,97560,10131,SSP
32234051,52,105,94,9944,504308,0.4829981228211317,0.2855000491247872,33,9937,489368,0.4690195852921021,0.3050229689480597,11255,707.0,1,6,127623,0.3828073680137498,0.2721185936577019,247867,0.4956289266675465,0.3197502141490297,14,90,38,19,175,252,375,Network Simplex
32235159,502,1040,7,9999,5143832,0.4946486956387946,0.2977651675220886,1,1000,519227,0.4992567307692307,0.2913438994438673,29136,223.0,1,11,1253773,0.3066463568390727,0.2168377928538317,251706,0.502910095724467,0.2968719489794545,126,804,222,254,7573,42246,5073,Network Simplex
32239908,10002,20000,1,10,109564,0.54782,0.2866081778316871,1,10000,99491986,0.49745993,0.289810163469805,416,10000.0,1,101,31784,0.3531202435312024,0.1883094488955378,49704277,0.4969930706929307,0.2909776733743324,13026,41359,60522,66436,21826380,52300654,1100265,Network Simplex
32240849,2002,4080,1,2,6106,0.7482843137254902,0.249994112771896,4,9997,20421173,0.5006691468224782,0.2919356510050041,26,44721.0,1,21,2194,0.5482258870564718,0.1476049028516746,10030029,0.5014012449611944,0.2952145950562223,829,6458,7982,9719,588644,2038188,34934,Network Simplex
32244236,252,545,1,100,27633,0.5070275229357798,0.2863928929822542,6,9995,2811097,0.5160556425001492,0.2890353538798501,166,158.0,1,6,6633,0.3571120921718531,0.2277136282684081,1243048,0.4954859900069556,0.294083234742341,48,301,30,41,733,2462,906,SSP
32246632,5002,10050,1,10,55181,0.5490646766169154,0.2868973168989227,1,100,507019,0.5044965174129353,0.2870998062418198,199,707.0,1,51,15884,0.3176164767046591,0.1706041515472553,250160,0.5002199560087983,0.2876217070396565,5232,23620,75474,40834,2857693,8904539,312910,Network Simplex
32249916,27,50,43,9892,262075,0.5298726243429034,0.3023885701810954,2,995,21958,0.4413668341708543,0.2739171493019375,19512,500.0,1,6,76809,0.3548153143997486,0.2397749574311434,10200,0.4160208826168529,0.2849821704667412,10,67,15,18,269,431,280,Network Simplex
32250114,252,455,1,2,688,0.756043956043956,0.2499269305123774,1,1000,231619,0.5090527472527473,0.2792135609212824,67,158.0,1,51,296,0.5896414342629482,0.1917945004288591,125901,0.5015976095617529,0.2797996747715299,353,488,142,118,4078,5129,2901,CAS
32253377,2002,4080,1,10,22656,0.5552941176470588,0.2875631418551988,2,10000,19986458,0.4898641666666666,0.2920704597123106,76,4472.0,1,21,6485,0.3600977289133211,0.1960533855968149,9714110,0.4854627686156921,0.2914898316702443,1028,3153,956,3393,78233,313228,32132,SSP
32257761,202,410,1,100,20965,0.5113414634146342,0.2780110639802297,1,1000,205968,0.5023609756097561,0.3039592983648679,324,1414.0,1,11,5905,0.3582696274723941,0.2213838149129241,98005,0.4920152014900272,0.3025931670314851,81,480,386,728,3314,8270,1982,Network Simplex
32258473,52,95,1,10,485,0.5105263157894737,0.2867141192016613,10,987,45567,0.4859702447608383,0.2726599634430632,43,70.0,1,11,161,0.4509803921568627,0.2536213096787719,24967,0.4959969803524247,0.2651862761554733,17,47,13,16,176,174,164,SSP
32259910,1002,2090,1,2,3144,0.7521531100478469,0.249990728062306,4,9997,10314231,0.493651971189443,0.2906905180875156,13,3162.0,1,11,1108,0.5534465534465535,0.1544886489291735,4904071,0.4902603650727338,0.2866324030564116,498,1017,175,556,38434,175931,5814,SSP
32261044,1002,1910,1,10,10622,0.5561256544502617,0.2883999276046593,14,9996,9499876,0.4975747367009631,0.2906276110450588,474,3162.0,1,101,3404,0.34005994005994,0.1889124360520008,4911867,0.4914331537265939,0.2885599887736655,871,3531,2705,2050,136303,196401,39278,Network Simplex
32263141,2002,4080,1,10,22390,0.5487745098039215,0.2875666472405168,1,1000,2059899,0.504877205882353,0.2895835386429574,77,447.0,1,21,6181,0.3432172802487645,0.1824975593097408,987881,0.4936936531734133,0.2897915527283038,1031,2912,1140,2477,236507,770817,40303,Network Simplex
32265905,502,905,1,100,46260,0.5111602209944751,0.288652578969611,6,9986,4460993,0.4936184691717576,0.2895930656855359,4547,223.0,1,101,15377,0.3410290530051009,0.215071616377374,2493027,0.4983078105755242,0.2906359354427523,302,707,95,99,13879,10050,8392,SSP
32267019,202,390,83,9964,1899388,0.4887821799503855,0.2957243395926611,4,9970,1970923,0.5068855283800118,0.3027783303096115,66303,1414.0,1,21,516462,0.3336531212267452,0.2245089253315471,985040,0.4971793159595146,0.2972575172164418,97,337,71,173,3049,5537,1962,SSP
32267145,2502,5000,2,10000,24919171,0.49838342,0.2880470790462969,2,10000,25232713,0.50465426,0.2902715067137186,167564,5000.0,1,51,6731952,0.3099613217817433,0.1995285651089839,12542908,0.5015157137145142,0.2912203719298662,2221,9069,5292,7307,1176256,3471996,122044,Network Simplex
32268149,52,95,150,9879,451383,0.4809596112966899,0.2832003303670425,1,100,4658,0.4903157894736842,0.3119124459863999,34039,70.0,1,11,135205,0.2965412115629249,0.202001201391208,2451,0.4805882352941177,0.3201495469473779,48,185,55,34,167,306,308,CAS
32275302,502,1095,1,10,5850,0.5342465753424658,0.290120040381111,2,999,541742,0.4952367893007162,0.2876128718341683,14,223.0,1,6,1429,0.316921712131293,0.1806999429693026,249759,0.4990199780618942,0.2848083798716048,68,409,110,159,4472,31044,2053,Network Simplex
32281767,1002,1910,1,10,10504,0.5499476439790576,0.2855095516180322,13,9996,9474024,0.4962206872277707,0.2816817421982658,451,316.0,1,101,3358,0.3727383727383727,0.2004884484233336,4920986,0.4918037144927901,0.2869228476813825,822,1818,231,223,65125,86888,29446,CAS
32283411,2502,5000,1,10,27678,0.5535599999999999,0.2865856353692557,1,1000,2498671,0.4997341999999999,0.2886291377362306,208,500.0,1,51,8103,0.3239904038384646,0.1718267166061814,1254344,0.5020390242301478,0.289218460817336,1838,7746,4331,4995,803297,1688259,109396,Network Simplex
32290492,202,410,7,9995,2005589,0.4894127551580668,0.289820682379427,23,10000,2166291,0.5283636585365854,0.2904569388701785,34960,141.0,1,11,511774,0.3539746007900162,0.244467407829263,1029748,0.5128766020732258,0.2931706416834497,52,237,40,48,1059,2246,1101,SSP
32291627,202,410,1,996,197365,0.483311293956313,0.2923383109938846,1,1000,211020,0.5146829268292682,0.2922265942576645,3399,141.0,1,11,48312,0.3342951445830652,0.2289227423265478,102143,0.5081741293532338,0.2846182299908905,60,253,72,127,1819,3711,1250,Network Simplex
32292320,1002,2030,2,9993,10329412,0.509194465682628,0.2915309035196041,2,9998,10310000,0.5079833700730294,0.2908663067874573,65962,316.0,1,21,2732490,0.2916410512564359,0.1875497010972316,5224580,0.5221971625173226,0.2885719340174895,335,1542,199,381,39552,125609,14380,SSP
32292674,102,185,9,9929,942056,0.5128607709330844,0.2947836395056528,27,9940,937862,0.5100125074772962,0.3064898253816442,87166,100.0,1,21,303940,0.4654047217279723,0.275358522078785,503845,0.5018676414925194,0.3249830040787862,38,181,13,18,467,611,389,SSP
32293134,502,1095,1,10,5951,0.5434703196347032,0.2890873890806525,1,998,535010,0.4895727528115592,0.292024920282065,17,2236.0,1,6,1496,0.3317808826790862,0.1816406529887663,252035,0.5040720162880651,0.3001212972597969,100,637,598,1070,9549,41727,2648,Network Simplex
32296275,252,545,1,100,27921,0.5123119266055045,0.2844550140098971,3,999,270168,0.4962173182356669,0.2846895166584288,134,1581.0,1,6,6778,0.3176939301617061,0.199848294406537,127276,0.507583280491647,0.2840610452071573,48,338,155,422,2190,7437,1248,Network Simplex
32299051,10002,20000,1,10,109852,0.5492600000000001,0.2866015568694629,1,10000,99652846,0.49826423,0.2887986617498549,412,1000.0,1,101,32016,0.3201279872012799,0.1708534592192546,49914643,0.4990965203479652,0.2888535048587153,14287,17870,6165,12385,12737284,26015108,665591,SSP
32299403,52,95,19,956,47282,0.5206121999559569,0.2815547997075825,48,999,52253,0.5505821611084769,0.2776404639368662,4652,707.0,1,11,15078,0.4290958763766754,0.2435198929442515,25798,0.5193461368120144,0.2974527963273679,20,133,24,42,857,886,372,Network Simplex
32300555,2002,4080,2,1000,2049302,0.5022799019607843,0.2855434611815158,3,9996,20600012,0.5051042966206091,0.2868267875920383,6075,4472.0,1,21,538305,0.3292753867864109,0.2044541411665008,10002184,0.5000592940824506,0.2856649750270426,1034,4476,1287,6022,466630,1626409,43134,Network Simplex
32302184,27,50,13,982,20062,0.4085947046843177,0.3008954272883256,38,9648,224519,0.4654208126036484,0.2940469604885817,1092,5000.0,1,6,4737,0.2707166533318093,0.2323182813858361,106176,0.4245002398848552,0.3136725954073837,14,82,23,29,203,255,158,Network Simplex
32303533,252,545,1,100,28848,0.5293211009174312,0.2906375428224484,1,1000,277505,0.5091834862385322,0.2955059342187366,134,158.0,1,6,7013,0.3248865005095895,0.2118783073545072,127349,0.5094041504664075,0.2851181263516235,47,300,43,78,1225,5985,1212,SSP
32303885,252,545,1,100,27461,0.5038715596330275,0.2924051826533204,24,9992,2726705,0.500713414768512,0.2922985444038276,164,158.0,1,6,6268,0.3161026778960109,0.2078405585351504,1210560,0.4834066560259912,0.2875944261814845,41,224,30,43,199,752,649,SSP
32306601,252,455,1,10,2586,0.5683516483516484,0.2885517598311931,14,9995,2220612,0.4882907387759813,0.2909532642608973,258,1581.0,1,51,925,0.4094732182381584,0.2215722520038679,1203572,0.4848930700496628,0.2924874253276671,160,1332,161,169,6958,5608,3436,Network Simplex
32308659,102,200,1,2,303,0.7575,0.2498874746761029,88,9994,1038181,0.5194021412847708,0.2825560879710611,13,1000.0,1,11,115,0.5693069306930693,0.1727715679862885,499653,0.495002942359475,0.2892935645301844,25,116,14,26,440,555,293,SSP
32311013,402,800,1,10,4460,0.5575,0.2911077979031135,14,9998,4060506,0.5076647829565913,0.2858991914888554,86,2000.0,1,21,1319,0.3654752008866722,0.207198127441093,2033323,0.5071645251743616,0.2909963531126572,167,505,192,338,11387,25875,4202,Network Simplex
32316546,5002,9950,1,10,54610,0.5488442211055277,0.2859211875354461,3,10000,49845201,0.5009567939698493,0.2892249642150531,389,7071.0,1,101,16084,0.3216156768646271,0.1718393532155078,24998216,0.4998643471305738,0.288884155888678,7113,21957,27093,28370,5211807,10194363,421044,Network Simplex
32316561,1002,1970,1,1000,984839,0.4999182741116751,0.2894039716436398,1,1000,986322,0.5006710659898477,0.2911957605979768,18573,316.0,1,51,272636,0.3211835334476844,0.2044092943029981,497370,0.4983682315678303,0.2940248318868367,509,2109,1054,1664,113355,209216,25999,Network Simplex
32318909,202,390,1,2,591,0.7576923076923077,0.2498816287812428,11,9943,1913128,0.4933577803737715,0.2836449454842281,28,1414.0,1,21,227,0.5646766169154229,0.1677952433237816,999657,0.5001928905207444,0.2789892450056206,81,294,76,81,1790,2555,1342,SSP
32318920,52,105,1,98,5105,0.4961127308066084,0.2870971012519179,5,997,50717,0.4844724650140899,0.3176431636300137,157,707.0,1,6,1311,0.4214079074252652,0.2594935186518358,27021,0.5357164099208946,0.304306011311827,17,118,33,37,321,700,360,Network Simplex
32322343,252,545,1,10,3043,0.558348623853211,0.2878726583964421,8,9994,2610734,0.4793213542804581,0.2822749857830124,19,15811.0,1,6,793,0.3949203187250996,0.2217092098460857,1199200,0.478295048856531,0.2858478691167867,46,376,184,461,2579,8091,1173,Network Simplex
32323036,2002,4080,1,100,202822,0.4971127450980392,0.2877911944488023,3,9999,20148529,0.4938858836864078,0.2890778763796193,599,447.0,1,21,52424,0.304638378485176,0.1951187844501666,9903213,0.4949626896722656,0.2877879114639927,1687,3314,484,399,62953,367958,28462,CAS
32327273,5002,10050,2,9998,49851341,0.4961324702751495,0.2911206924336534,1,1000,5019000,0.4994029850746269,0.2888013336869275,165674,7071.0,1,51,12998673,0.2876828729439502,0.1873612528736863,2530277,0.5059542091581684,0.2898521603297272,6300,33994,137804,60863,6366256,20517906,533386,Network Simplex
32329983,5002,9950,1,10,54768,0.5504321608040201,0.2879616706956037,1,1000,4977195,0.5002206030150753,0.2901330065419367,400,707.0,1,101,16092,0.3217756448710258,0.1744523996016211,2505732,0.5010461907618476,0.2900113472774416,6338,47888,24178,15559,4133169,10202469,447559,Network Simplex
32334086,202,410,2,9999,1989293,0.4852419388280291,0.2864692741223904,7,9952,2044056,0.5009548270723865,0.2956515413620059,29788,1414.0,1,11,517517,0.3340310641912389,0.2246496416548915,1027098,0.5147517173876763,0.2904021364471423,65,254,118,168,4548,10678,2489,Network Simplex
32334904,102,215,3,9996,1097675,0.510750811952688,0.2968997009007491,16,9996,1055453,0.4911048140186307,0.3029917728359619,15076,100.0,1,6,266208,0.287742660728955,0.2004358517812385,494858,0.4937106165271908,0.3103118302186872,21,196,21,30,141,366,371,Network Simplex
32339733,2002,3920,1,2,5836,0.7443877551020408,0.2499369974757746,6,10000,19919893,0.5081605357142858,0.2897630343623497,133,447.0,1,101,2209,0.5519740129935032,0.1525965545813626,10105776,0.5051373093209346,0.288158040910301,2002,1560,407,441,209471,391410,51656,SSP
32339958,1002,2030,1,997,1016996,0.5024907234017323,0.2867870452437311,12,9995,10238924,0.5046328090153451,0.2833518808262567,6233,31622.0,1,21,270853,0.2912620210790286,0.1861002219866165,5007569,0.5008576725637198,0.2807833170080577,542,3240,5327,4903,140147,384686,28029,Network Simplex
32341934,2002,4080,1,2,6121,0.7501225490196078,0.2499999699634738,6,9999,20077014,0.4921328897595641,0.2903251848391267,26,44721.0,1,21,2192,0.5477261369315343,0.146919312275002,9626990,0.4811570612333597,0.293445269831535,1140,5420,9250,12342,657980,1910153,35851,Network Simplex
32344134,5002,9950,1,2,14955,0.7515075376884423,0.2499954546189149,1,9997,49685998,0.4995066158038366,0.2905177607623732,136,7071.0,1,101,5539,0.5537892421515697,0.1549236537929074,24913760,0.4983250624057443,0.2897685567739655,6005,15629,20759,24486,6378486,14888947,355350,Network Simplex
32344372,102,200,1,2,299,0.7475,0.2499874996874843,1,100,10395,0.51975,0.288824232882215,13,100.0,1,11,111,0.5495049504950495,0.149337654742558,5349,0.5296039603960396,0.2997686262623992,35,215,57,81,790,2247,662,Network Simplex
32346131,102,215,1,10,1124,0.5227906976744185,0.2739744138571163,1,997,112871,0.5265610785845909,0.2945068032262949,16,100.0,1,6,314,0.4441301272984441,0.2403111323492525,57364,0.5760247424336755,0.3037594185324943,21,73,28,49,462,1291,673,Network Simplex
32346674,5002,9950,1,1000,4990370,0.5015447236180904,0.2886385410799862,1,1000,4964528,0.4989475376884422,0.2902117578310435,35758,707.0,1,101,1349007,0.3034279533294691,0.19381184175354,2510151,0.5019298140371926,0.2893397175959597,6343,43057,30041,21197,5180185,10687387,545809,Network Simplex
32348124,1002,2030,13,10000,10014441,0.4933222167487684,0.2890735593636416,1,100,100631,0.4957192118226601,0.2942912500860521,63035,316.0,1,21,2604864,0.315578673085343,0.2031097457586545,49452,0.494025974025974,0.2954440524643181,557,3332,4124,3952,113493,290949,24980,Network Simplex
